id,titulo,url_pdf,caminho_local,status_download
3256,LENALIDOMIDA + CARFILZOMIBE  / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3256.pdf,output/df_tjdft/pdfs/3256.pdf,sucesso
3257,RIOCIGUATE (ADEMPAS®) / HIPERTENSÃO PULMONAR TROMBOEMBÓLICA CRÔNICA (HPTEC),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3257.pdf,output/df_tjdft/pdfs/3257.pdf,sucesso
3258,UPADACITINIBE / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3258.pdf,output/df_tjdft/pdfs/3258.pdf,sucesso
3259,VIDEOELETROENCEFALOGRAMA / EPILEPSIA FOCAL REFRATÁRIA AO TRATAMENTO FARMACOLÓGICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3259.pdf,output/df_tjdft/pdfs/3259.pdf,sucesso
3260,ANGIOPLASTIA DE ARTÉRIA CORONÁRIA DIREITA FACILITADA POR SISTEMA DE ATERECTOMIA ROTACIONAL / DOENÇA ARTERIAL CORONARIANA COM CALCIFICAÇÃO ACENTUADA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3260.pdf,output/df_tjdft/pdfs/3260.pdf,sucesso
3261,TRANSTORNO AFETIVO BIPOLAR/ARIPIPRAZOL E LURASIDONA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3261.pdf,output/df_tjdft/pdfs/3261.pdf,sucesso
3262,VORICONAZOL/ASPERGILOSE PULMONAR INVASIVA EM PACIENTE IMUNOSSUPRIMIDA EM TRATAMENTO DE LEUCEMIA MIELOIDE AGUDA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3262.pdf,output/df_tjdft/pdfs/3262.pdf,sucesso
3263,VOSORITIDA/ACONDROPLASIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3263.pdf,output/df_tjdft/pdfs/3263.pdf,sucesso
3264,DOR CRÔNICA PÓS-TRAUMA/FULL SPECTRUM 6000MG CBD (MEDRA-USA),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3264.pdf,output/df_tjdft/pdfs/3264.pdf,sucesso
3265,RIBOCICLIBE / CÂNCER DE MAMA METASTÁTICO COM RECEPTOR HORMONAL POSITIVO E HER2 NEGATIVO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3265.pdf,output/df_tjdft/pdfs/3265.pdf,sucesso
3266,HEMINA / PORFIRIA AGUDA INTERMITENTE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3266.pdf,output/df_tjdft/pdfs/3266.pdf,sucesso
3267,DARATUMUMABE / MIELOMA MÚLTIPLO RECAÍDO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3267.pdf,output/df_tjdft/pdfs/3267.pdf,sucesso
3268,MICOFENOLATO DE MOFETILA / PENFIGOIDE CICATRICIAL DE MUCOSAS,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3268.pdf,output/df_tjdft/pdfs/3268.pdf,sucesso
3269,MICOFENOLATO DE MOFETILA / PNEUMOPATIA INTERSTICIAL ASSOCIADA À SÍNDROME DE SJÖGREN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3269.pdf,output/df_tjdft/pdfs/3269.pdf,sucesso
3270,TRANSTORNO DE DÉFICIT DE ATENÇÃO E HIPERATIVIDADE / LISDEXANFETAMINA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3270.pdf,output/df_tjdft/pdfs/3270.pdf,sucesso
3271,ALENTUZUMABE / ESCLEROSE MÚLTIPLA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3271.pdf,output/df_tjdft/pdfs/3271.pdf,sucesso
3274,BROAD SPECTRUM 3000MG CBD (MEDRA-USA)/ TRANSTORNO DO ESPECTRO AUTISTA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3274.pdf,output/df_tjdft/pdfs/3274.pdf,sucesso
3275,RIOCIGUATE (ADEMPAS®) / HIPERTENSÃO PULMONAR TROMBOEMBÓLICA CRÔNICA (HPTEC) COM CONTRAINDICAÇÃO A TROMBOENDARTECTOMIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3275.pdf,output/df_tjdft/pdfs/3275.pdf,sucesso
3276,LENALIDOMIDA OU POMALIDOMIDA / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3276.pdf,output/df_tjdft/pdfs/3276.pdf,sucesso
3277,SISTEMA DE NEUROESTIMULAÇÃO ABOTT/ DOENÇA DE PARKINSON,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3277.pdf,output/df_tjdft/pdfs/3277.pdf,sucesso
3278,TERAPIA DE REPOSIÇÃO ENZIMÁTICA (BETA-AGALSIDASE) NO TRATAMENTO DA DOENÇA DE FABRY,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3278.pdf,output/df_tjdft/pdfs/3278.pdf,sucesso
3279,EPILEPSIA/CANABIDIOL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3279.pdf,output/df_tjdft/pdfs/3279.pdf,sucesso
3280,OMALIZUMABE / URTICÁRIA CRÔNICA ESPONTÂNEA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3280.pdf,output/df_tjdft/pdfs/3280.pdf,sucesso
3281,"CRIZOTINIBE (XALKORI®) / CÂNCER DE PULMÃO NÃO-PEQUENAS CÉLULAS – SUBTIPO ADENOCARCINOMA MUTAÇÃO ALK POSITIVO, METASTÁTICO PARA PLEURA E OSSOS",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3281.pdf,output/df_tjdft/pdfs/3281.pdf,sucesso
3283,PUBERDADE PRECOCE CENTRAL / TRIPTORRELINA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3283.pdf,output/df_tjdft/pdfs/3283.pdf,sucesso
3284,EPILEPSIA/CANABIDIOL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3284.pdf,output/df_tjdft/pdfs/3284.pdf,sucesso
3285,NABIX ®(CANABIDIOL+THC)/ TRANSTORNO DO ESPECTRO AUTISTA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3285.pdf,output/df_tjdft/pdfs/3285.pdf,sucesso
3286,OMALIZUMABE / URTICÁRIA CRÔNICA ESPONTÂNEA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3286.pdf,output/df_tjdft/pdfs/3286.pdf,sucesso
3287,RITUXIMABE / PÊNFIGO FOLIÁCEO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3287.pdf,output/df_tjdft/pdfs/3287.pdf,sucesso
3288,CANABIDIOL E TETRAHIDROCANABINOL / FIBROMIALGIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3288.pdf,output/df_tjdft/pdfs/3288.pdf,sucesso
3289,TRIPTORRELINA/ TRANSTORNO DE IDENTIDADE SEXUAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3289.pdf,output/df_tjdft/pdfs/3289.pdf,sucesso
3290,CGH/ SNP ARRAY / SÍNDROME GENÉTICA A ESCLARECER,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3290.pdf,output/df_tjdft/pdfs/3290.pdf,sucesso
3291,FIBROSE PULMONAR IDIOPÁTICA / NINTEDANIBE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3291.pdf,output/df_tjdft/pdfs/3291.pdf,sucesso
3292,PEMBROLIZUMABE/ CÂNCER DE COLO DE ÚTERO METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3292.pdf,output/df_tjdft/pdfs/3292.pdf,sucesso
3293,EXAME TOMOGRAFIA COMPUTADORIZADA POR EMISSÃO DE PÓSITRONS (PET-CT) / HISTIOCITOSE DE CÉLULAS DE LANGERHANS NÃO-PULMONAR COM ACOMETIMENTO ÓSSEO E DE SISTEMA NERVOSO CENTRAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3293.pdf,output/df_tjdft/pdfs/3293.pdf,sucesso
3294,DOENÇA DE HUNTINGTON/DEUTETRABENAZINA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3294.pdf,output/df_tjdft/pdfs/3294.pdf,sucesso
3295,TRANSTORNO DE DÉFICIT DE ATENÇÃO E HIPERATIVIDADE / LISDEXANFETAMINA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3295.pdf,output/df_tjdft/pdfs/3295.pdf,sucesso
3296,EPILEPSIA/ CR WELLNESS CBD Full Spectrum e CR WELLNESS Oil Isolado CBN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3296.pdf,output/df_tjdft/pdfs/3296.pdf,sucesso
3297,BRENTUXIMABE / SÍNDROME DE SÉZARY – LINFOMA CUTÂNEO DE CÉLULAS T REFRATÁRIO A DUAS LINHAS DE QUIMIOTERAPIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3297.pdf,output/df_tjdft/pdfs/3297.pdf,sucesso
3298,DANAZOL / ANEMIA DE FANCONI,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3298.pdf,output/df_tjdft/pdfs/3298.pdf,sucesso
3299,BELIMUMABE / NEFRITE LÚPICA GRAVE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3299.pdf,output/df_tjdft/pdfs/3299.pdf,sucesso
3300,SOMATOTROPINA / BAIXA ESTATURA EM CRIANÇA NASCIDA PEQUENA PARA IDADE GESTACIONAL (PIG),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3300.pdf,output/df_tjdft/pdfs/3300.pdf,sucesso
3301,ESCETAMINA SPRAY NASAL/ EPISÓDIO DEPRESSIVO GRAVE E TRANSTORNO DE PERSONALIDADE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3301.pdf,output/df_tjdft/pdfs/3301.pdf,sucesso
3302,OCRELIZUMABE / ESCLEROSE MÚLTIPLA FORMA REMITENTE-RECORRENTE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3302.pdf,output/df_tjdft/pdfs/3302.pdf,sucesso
3303,NIRAPARIBE TRATAMENTO DE MANUTENÇÃO PÓS QUIMIOTERAPIA / CÂNCER DE OVÁRIO AVANÇADO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3303.pdf,output/df_tjdft/pdfs/3303.pdf,sucesso
3304,PRÓTESE OCULAR/ EVISCERAÇÃO DE GLOBO OCULAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3304.pdf,output/df_tjdft/pdfs/3304.pdf,sucesso
3305,RELYVRIO® (FENILBUTIRATO DE SÓDIO E TAURURSODIOL) / ESCLEROSE LATERAL AMIOTRÓFICA (ELA),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3305.pdf,output/df_tjdft/pdfs/3305.pdf,sucesso
3308,EXOMA /DEFICIÊNCIA INTELECTUAL MODERADA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3308.pdf,output/df_tjdft/pdfs/3308.pdf,sucesso
3309,BUROSUMABE / RAQUITISMO HIPOFOSFATÊMICO LIGADO AO X EM ADULTO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3309.pdf,output/df_tjdft/pdfs/3309.pdf,sucesso
3310,VIDEOLAPAROSCOPIA OU LAPAROTOMIA/ ENDOMETRIOSE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3310.pdf,output/df_tjdft/pdfs/3310.pdf,sucesso
3311,DARATUMUMABE + LENALIDOMIDA OU DARATUMUAMBE + POMALIDOMIDA / MIELOMA MÚLTIPLO RECAÍDO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3311.pdf,output/df_tjdft/pdfs/3311.pdf,sucesso
3312,BEVACIZUMABE E TRIFLURIDINA/TIPIRACILA / CÂNCER DE CÓLON,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3312.pdf,output/df_tjdft/pdfs/3312.pdf,sucesso
3313,DARATUMUMABE / MIELOMA MÚLTIPLO RECAÍDO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3313.pdf,output/df_tjdft/pdfs/3313.pdf,sucesso
3314,"LEUCINOSE (DOENÇA DO XAROPE DE BORDO) /FÓRMULA MSUD 1 E SUPLEMENTAÇÃO DE ISOLEUCINA, VALINA, TIAMINA E L-CARNITINA",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3314.pdf,output/df_tjdft/pdfs/3314.pdf,sucesso
3315,PREGABALINA E CANABIDIOL/ DOR CRÔNICA SEM ESGOTAMENTO DAS OPÇÕES DISPONÍVEIS NO SUS,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3315.pdf,output/df_tjdft/pdfs/3315.pdf,sucesso
3316,"TOCILIZUMABE (ACTEMRA®) / ARTERITE DE TAKAYASU REFRATÁRIA A CORTICOIDE, CICLOFOSFAMIDA E METOTREXATO",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3316.pdf,output/df_tjdft/pdfs/3316.pdf,sucesso
3319,IMPLANTE DE VÁLVULA AÓRTICA VIA PERCUTÂNEA (TAVI) / ESTENOSE VALVAR AÓRTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3319.pdf,output/df_tjdft/pdfs/3319.pdf,sucesso
3320,"CÂNULA TRAQUEAL SILICONADA PEDIÁTRICA FLEXÍVEL SEM BALONETE E COM ORIFÍCIO INTERNO DE 4,0 MM (INSUMO) / TRAQUEOSTOMIA",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3320.pdf,output/df_tjdft/pdfs/3320.pdf,sucesso
3321,AZATIOPRINA / PNEUMONITE DE HIPERSENSIBILIDADE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3321.pdf,output/df_tjdft/pdfs/3321.pdf,sucesso
3322,ZOLGENSMA (ONASEMNOGENE ABEPARVOVEC-XIOI) / ATROFIA MUSCULAR ESPINHAL TIPO 2,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3322.pdf,output/df_tjdft/pdfs/3322.pdf,sucesso
3323,PEMBROLIZUMABE / LINFOMA DE HODGKIN QUIMIORREFRATÁRIO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3323.pdf,output/df_tjdft/pdfs/3323.pdf,sucesso
3324,VORICONAZOL/ASPERGILOSE PULMONAR INVASIVA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3324.pdf,output/df_tjdft/pdfs/3324.pdf,sucesso
3325,DEPRESSÃO / MIRTAZAPINA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3325.pdf,output/df_tjdft/pdfs/3325.pdf,sucesso
3326,USTEQUINUMABE / DOENÇA DE CROHN GRAVE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3326.pdf,output/df_tjdft/pdfs/3326.pdf,sucesso
3327,RUXOLITINIBE / MIELOFIBROSE SINTOMÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3327.pdf,output/df_tjdft/pdfs/3327.pdf,sucesso
3328,DUPILUMABE EM DOSE “OFF LABEL” / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3328.pdf,output/df_tjdft/pdfs/3328.pdf,sucesso
3329,CÂNCER DE MAMA METASTÁTICO / DENOSUMABE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3329.pdf,output/df_tjdft/pdfs/3329.pdf,sucesso
3330,ADRENALINA AUTOINJETÁVEL/ ANAFILAXIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3330.pdf,output/df_tjdft/pdfs/3330.pdf,sucesso
3331,ACALABRUTINIBE/ LEUCEMIA LINFOCÍTICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3331.pdf,output/df_tjdft/pdfs/3331.pdf,sucesso
3332,USTEQUINUMABE / DOENÇA DE CROHN GRAVE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3332.pdf,output/df_tjdft/pdfs/3332.pdf,sucesso
3333,LIRAGLUTIDA / OBESIDADE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3333.pdf,output/df_tjdft/pdfs/3333.pdf,sucesso
3334,RITUXIMABE / MIASTENIA CRÔNICA REFRATÁRIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3334.pdf,output/df_tjdft/pdfs/3334.pdf,sucesso
3335,MICOFENOLATO DE MOFETILA / PNEUMOPATIA INTERSTICIAL ASSOCIADA À SÍNDROME DE SJÖGREN COM USO PRÉVIO DE IMUNOSSUPRESSORES,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3335.pdf,output/df_tjdft/pdfs/3335.pdf,sucesso
3336,INFECÇÃO HOSPITALAR POR COMPLICAÇÕES DE DENGUE GRAVE EM PACIENTE COM ANEMIA FALCIFORME/CEFTAZIDIMA+AVIBACTAM,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3336.pdf,output/df_tjdft/pdfs/3336.pdf,sucesso
3337,"DOSAGEM DE VITAMINA B12, HOMOCISTEÍNA, PESQUISA DE HLA B27, HTLV 1 E 2, ANTICORPO ANTI AQUAPORINA / BEXIGA NEUROGÊNICA DE ORIGEM INDETERMINADA",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3337.pdf,output/df_tjdft/pdfs/3337.pdf,sucesso
3338,BEVACIZUMABE E TRIFLURIDINA/TIPIRACILA / CÂNCER DE CÓLON,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3338.pdf,output/df_tjdft/pdfs/3338.pdf,sucesso
3339,LENALIDOMIDA / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3339.pdf,output/df_tjdft/pdfs/3339.pdf,sucesso
3340,DARATUMUMABE + LENALIDOMIDA / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3340.pdf,output/df_tjdft/pdfs/3340.pdf,sucesso
3341,NINTEDANIBE OU PIRFENIDONA / FIBROSE PULMONAR PROGRESSIVA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3341.pdf,output/df_tjdft/pdfs/3341.pdf,sucesso
3342,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3342.pdf,output/df_tjdft/pdfs/3342.pdf,sucesso
3343,SIROLIMO (RAPAMUNE®) / MALFORMAÇÃO VASCULAR (VENOSA) EM MEMBRO INFERIOR DIREITO COM TROMBO ASSOCIADO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3343.pdf,output/df_tjdft/pdfs/3343.pdf,sucesso
3344,LIRAGLUTIDA / OBESIDADE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3344.pdf,output/df_tjdft/pdfs/3344.pdf,sucesso
3345,ESPATICIDADE SECUNDÁRIA À ESCLEROSE MÚLTIPLA FORMA SECUNDARIAMENTE PROGRESSIVA / CANABIDIOL E CANABIGEROL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3345.pdf,output/df_tjdft/pdfs/3345.pdf,sucesso
3346,PEMBROLIZUMABE / LINFOMA PRIMÁRIO DE MEDIASTINO QUIMIORREFRATÁRIO E COM RECAÍDA EM SISTEMA NERVOSO CENTRAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3346.pdf,output/df_tjdft/pdfs/3346.pdf,sucesso
3347,TEMOZOLOMIDA / GLIOMA DIFUSO DE ALTO GRAU,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3347.pdf,output/df_tjdft/pdfs/3347.pdf,sucesso
3348,DARATUMUMABE + POMALIDOMIDA / MIELOMA MÚLTIPLO RECAÍDO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3348.pdf,output/df_tjdft/pdfs/3348.pdf,sucesso
3349,SONDA DE GASTROSTOMIA BOTTON / SÍNDROME GENÉTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3349.pdf,output/df_tjdft/pdfs/3349.pdf,sucesso
3350,TRANSTORNO DO ESPECTRO AUTISTA / CANABIDIOL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3350.pdf,output/df_tjdft/pdfs/3350.pdf,sucesso
3351,RIOCIGUATE (ADEMPAS®) / HIPERTENSÃO PULMONAR TROMBOEMBÓLICA CRÔNICA (HPTEC) COM CONTRAINDICAÇÃO A TROMBOENDARTECTOMIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3351.pdf,output/df_tjdft/pdfs/3351.pdf,sucesso
3352,NINTEDANIBE / DOENÇA PULMONAR INTERSTICIAL ASSOCIADA À ESCLEROSE SISTÊMICA SEM USO PRÉVIO DE CICLOFOSFAMIDA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3352.pdf,output/df_tjdft/pdfs/3352.pdf,sucesso
3353,TRANSTORNO DE DÉFICIT DE ATENÇÃO E HIPERATIVIDADE (TDAH) / LISDEXANFETAMINA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3353.pdf,output/df_tjdft/pdfs/3353.pdf,sucesso
3354,ECULIZUMABE / SÍNDROME HEMOLÍTICO-URÊMICA ATÍPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3354.pdf,output/df_tjdft/pdfs/3354.pdf,sucesso
3355,DISTROFIA MUSCULAR DE DUCHENNE/ATALURENO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3355.pdf,output/df_tjdft/pdfs/3355.pdf,sucesso
3356,CIRURGIA BARIÁTRICA/ OBESIDADE MÓRBIDA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3356.pdf,output/df_tjdft/pdfs/3356.pdf,sucesso
3357,METOTREXATO / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3357.pdf,output/df_tjdft/pdfs/3357.pdf,sucesso
3358,ENCEFALOPATIA ANÓXICA / CUIDADOS DE HOME CARE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3358.pdf,output/df_tjdft/pdfs/3358.pdf,sucesso
3359,TRANSTORNO DEPRESSIVO RECORRENTE /BUPROPIONA/VENLAFAXINA E LAMOTRIGINA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3359.pdf,output/df_tjdft/pdfs/3359.pdf,sucesso
3360,RITUXIMABE / PÊNFIGO FOLIÁCEO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3360.pdf,output/df_tjdft/pdfs/3360.pdf,sucesso
3361,DUPILUMABE / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3361.pdf,output/df_tjdft/pdfs/3361.pdf,sucesso
3362,DOENÇA OCULAR TIREOIDIANA POR DOENÇA DE GRAVES / TEPROTUMUMABE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3362.pdf,output/df_tjdft/pdfs/3362.pdf,sucesso
3363,CR WELLNESS CBD 6.000MG FULL SPECTRUM; CR WELLNESS OIL ISOLADO CBG 1500MG; CR WELLNESS OIL ISOLADO CBN 1500MG/ DOR CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3363.pdf,output/df_tjdft/pdfs/3363.pdf,sucesso
3364,RITUXIMABE / PÊNFIGO VULGAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3364.pdf,output/df_tjdft/pdfs/3364.pdf,sucesso
3365,LENALIDOMIDA / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3365.pdf,output/df_tjdft/pdfs/3365.pdf,sucesso
3366,SÍNDROME FEBRIL PERIÓDICA ASSOCIADA À CRIOPIRINA / CANAQUINUMABE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3366.pdf,output/df_tjdft/pdfs/3366.pdf,sucesso
3370,SÍNDROME DE ALAGILLE / MARALIXIBAT,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3370.pdf,output/df_tjdft/pdfs/3370.pdf,sucesso
3371,VORICONAZOL ou POSACONAZOL/ASPERGILOSE PULMONAR INVASIVA EM PACIENTE IMUNOSSUPRIMIDO EM TRATAMENTO DE LEUCEMIA AGUDA DE FENÓTIPO MISTO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3371.pdf,output/df_tjdft/pdfs/3371.pdf,sucesso
3372,PET CT / CÂNCER DE CÓLON,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3372.pdf,output/df_tjdft/pdfs/3372.pdf,sucesso
3373,EPILEPSIA FOCAL FARMACORRESISTENTE / VÍDEO-ELETROENCEFALOGRAMA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3373.pdf,output/df_tjdft/pdfs/3373.pdf,sucesso
3374,PEMBROLIZUMABE OU NIVOLUMABE / MELANOMA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3374.pdf,output/df_tjdft/pdfs/3374.pdf,sucesso
3375,URTICÁRIA CRÔNICA ESPONTÂNEA REFRATÁRIA AO TRATAMENTO / OMALIZUMABE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3375.pdf,output/df_tjdft/pdfs/3375.pdf,sucesso
3376,CARCINOMA RENAL DE CÉLULAS CLARAS METASTÁTICO / CABOZANTINIBE (CABOMETYX®),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3376.pdf,output/df_tjdft/pdfs/3376.pdf,sucesso
3377,DUPILUMABE / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/3377.pdf,output/df_tjdft/pdfs/3377.pdf,sucesso
